CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR 
TQRMNOPSRHJMKUCDEHPJB00864078;2024;3;1;1;40;S;29;389;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;1626000;8;9;9;8;;9;542000;8;8;9;7;;9;563;2;0;3;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQUQHJMKUCDEHPJB00864079;2024;3;1;1;40;S;29;344;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;1000000;6;6;7;6;;7;1000000;9;10;10;9;;10;398;96;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOQVUHKMKSCDEHPJB00869280;2024;3;1;1;40;S;29;272;2;;2;1;;2;1;1;1;;1;1;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;750000;4;5;5;4;;5;375000;6;6;7;5;;7;329;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSSYHKMKSCDEHPJB00869281;2024;3;1;1;40;S;29;265;2;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;1;1;1;2;0;2;0;4;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;0;1;427000;2;2;3;2;;2;427000;6;7;8;6;;8;283;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOTXUHJOKUCDEGNFJ00863860;2024;3;1;1;44;N;17;238;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNQPRWHLOLLCDEGNFJ00805367;2024;3;1;1;44;N;17;797;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNORTXHLOLMCDEGNFJ00805368;2024;3;1;1;44;N;17;182;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800000;5;5;4;;5;3;400000;6;6;5;;7;5;425;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPXUHLMLNCDEGNFJ00805369;2024;3;1;1;44;N;17;158;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1500000;8;8;7;;9;7;1500000;10;10;10;;10;10;172;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOPXVHLMLNCDEGNFJ00805370;2024;3;1;1;44;N;17;233;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;710000;4;5;3;;5;3;355000;5;6;4;;6;4;467;2;1;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPXWHLMLNCDEGNFJ00805371;2024;3;1;1;44;N;17;282;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1125000;7;7;6;;7;6;562500;8;8;7;;8;7;480;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQSMNOPXXHJOLNCDEHNHB00863980;2024;3;1;1;42;S;27;300;2;;2;2;;7;2;1;1;;1;2;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;4;ELECTRICIDAD;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;511500;3;3;3;3;;3;170500;2;2;2;2;;3;296;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPXXHJOLNCDEHNHB00863979;2024;3;1;1;42;S;27;297;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;439000;2;2;2;2;;2;439000;6;7;7;6;;8;288;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOQVWHKOLNCDEHNHB00869282;2024;3;1;1;42;S;27;325;1;;2;2;;7;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;100000;1;1;1;1;;1;100000;1;1;1;1;;1;335;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOQWPHKOLNCDEHNHB00869283;2024;3;1;1;42;S;27;410;1;;7;1;;7;2;1;1;;1;2;1;1;2;2;2;7;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1597200;8;9;9;8;;9;532400;7;8;8;7;;9;470;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNORUVHMLKNCDEFOCD00869284;2024;3;1;1;41;N;8;424;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQSSHMOKOCDEFOCD00809438;2024;3;1;1;41;N;8;367;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;470000;2;3;4;;3;5;235000;3;4;5;;4;6;502;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSRSHMKKPCDEFOCD00809478;2024;3;1;1;41;N;8;871;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNORVRHJMKRCDEFOCD00869285;2024;3;1;1;41;N;8;388;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;316000;1;2;2;;2;4;79000;1;1;1;;1;2;664;3;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSSQHLMMMCDEIJAH00812294;2024;3;1;1;1;S;33;2237;1;;3;2;;4;2;2;1;;1;1;2;2;1;1;2;3;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;230000;1;;1;1;;1;57500;1;;1;1;;1;1463;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPRVHMNLUCDEIJAH00869020;2024;3;1;1;1;S;33;1911;1;;2;1;;1;1;1;1;;1;1;1;2;2;1;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;215000;1;;1;1;;1;215000;3;;3;3;;3;2041;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOQYTHMNMLCDEIJAH00812295;2024;3;1;1;1;S;33;1902;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;3050000;10;;10;10;;10;1016666,67;10;;9;9;;10;4550;2;0;1;3;0;0;Nuclear;Material durable;Bajo
TQRMNORYWHMNMLCDEIJAH00812296;2024;3;1;1;1;S;33;2113;1;;2;1;;2;1;1;1;;1;1;1;1;1;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;600000;3;;3;3;;3;300000;5;;4;4;;5;2565;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPRVHKOLSCDEIJAH00869021;2024;3;1;1;1;S;33;2209;1;;2;1;;1;2;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;1;1;2;2;2;4;0;4;554000;3;;3;3;;3;138500;2;;2;2;;2;4576;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQRVHKMLTCDEIJAH00869022;2024;3;1;1;1;S;33;2097;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPUXHKOKQCDEGNFJ00869023;2024;3;1;1;44;N;17;247;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;800000;5;5;4;;6;4;160000;2;2;1;;2;1;362;2;3;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOQXYHJLKTCDEGNFJ00863329;2024;3;1;1;44;N;17;171;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;0;0;0;0;;0;0;0;0;0;0;;0;0;242;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOPSVHKLKSCDEGNFJ00869024;2024;3;1;1;44;N;17;290;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;2400000;10;10;9;;10;9;480000;7;7;6;;8;6;775;2;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOSPYHMMLNCDEGNFJ00810476;2024;3;1;1;44;N;17;247;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;3680000;10;10;10;;10;10;920000;9;10;9;;10;8;423;2;0;1;0;0;0;Nuclear;Material durable;Bajo
TQRMNORYXHJOLOCDEFKID00863422;2024;3;1;1;43;S;4;915;2;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;1;2;2;2;4;1;3;355000;2;2;2;2;;2;88750;1;1;1;1;;1;1292;1;2;4;0;0;0;Nuclear;Material durable;Bajo
TQRMNORYWHLNKOCDEIHJF00869025;2024;3;1;1;44;N;31;103;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1700000;8;9;8;;9;8;850000;9;9;9;;10;8;119;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNORQXHMMLNCDEFIAH00808672;2024;3;1;1;43;S;2;393;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQTTHKMLLCDEFIAH00869026;2024;3;1;1;43;S;2;628;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;500000;3;3;3;2;;3;500000;7;8;7;7;;7;715;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOPQUHMMLPCDEFIAH00808660;2024;3;1;1;43;S;2;434;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;3;0;0;Nuclear;Material durable;Bajo
TQRMNOPXXHJMLPCDEFIAH00863099;2024;3;1;1;43;S;2;651;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;476000;2;3;3;2;;3;238000;3;4;3;3;;4;1066;1;0;96;0;0;0;Nuclear;Material durable;Bajo
TQRMNOVWWHKNLSCDEIIAD00869027;2024;3;1;1;1;S;32;1557;4;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1570000;8;;8;8;;6;785000;9;;8;9;;6;2600;2;0;1;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSWVHJOLOCDEIIAD00863599;2024;3;1;1;1;S;32;3174;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1250000;7;;7;7;;5;625000;8;;8;8;;5;3862;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOTYXHKMLUCDEIIAD00869028;2024;3;1;1;1;S;32;1889;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1100000;6;;6;6;;5;550000;8;;7;7;;4;3529;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOTQTHKLMNCDEIIAD00869029;2024;3;1;1;1;S;32;1566;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPRYHMLMQCDEIIAD00869030;2024;3;1;1;1;S;32;210;1;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;285623;1;;1;1;;1;285623;4;;4;4;;2;350;97;0;1;0;0;0;Extendido;Material durable;Bajo
TQRMNOQXQHMLMQCDEIIAD00811976;2024;3;1;1;1;S;32;78;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOSSWHJMOMCDEIJAH00869031;2024;3;1;1;1;S;33;1558;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQRQHLMLLCDEOJAH00808516;2024;3;1;1;44;N;93;114;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1050000;6;7;5;;7;6;262500;4;4;3;;4;3;152;1;2;3;4;0;0;Nuclear;Material durable;Bajo
TQRMNOPSXHJMKOCDEIGED00863218;2024;3;1;1;43;N;30;227;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;3;1;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPQTHKMKOCDEIGED00869114;2024;3;1;1;43;N;30;107;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;3;0;98;0;0;0;Nuclear;Material durable;Bajo
TQSMNOPQVHLNKNCDEIGED00869115;2024;3;1;1;43;N;30;96;1;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNORPYHLMKRCDEGLDF00810322;2024;3;1;1;41;N;15;143;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;560000;3;3;5;;4;4;186666,67;2;3;4;;3;4;199;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPURHJLKTCDEIIAD00864193;2024;3;1;1;1;S;32;1182;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOPUTHJLKTCDEIIAD00869116;2024;3;1;1;1;S;32;2597;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;3;0;0;Extendido;Material durable;Bajo
TQRMNOSTSHLOLSCDEIIAD00807100;2024;3;1;1;1;S;32;1383;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;7;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;0;1;360000;2;;1;2;;1;360000;5;;5;5;;2;1430;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOWSVHMMLOCDEIIAD00811921;2024;3;1;1;1;S;32;1699;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;4000000;10;;10;10;;10;4000000;10;;10;10;;10;2130;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOPUTHKMLRCDEIIAD00869117;2024;3;1;1;1;S;32;1178;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPUWHKMLRCDEIIAD00869118;2024;3;1;1;1;S;32;1297;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2300000;9;;9;9;;8;1150000;10;;10;10;;8;2197;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPUXHKMLRCDEIIAD00869119;2024;3;1;1;1;S;32;1297;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;0;2;750000;4;;4;4;;3;375000;6;;5;5;;2;1719;2;0;1;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQSTHMKLPCDEIIAD00811922;2024;3;1;1;1;S;32;963;1;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;4;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;5;0;5;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;96;0;0;0;Extendido;Material durable;Bajo
TQRMNOPVTHMLLRCDEIIAD00811924;2024;3;1;1;1;S;32;1242;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;3035000;10;;10;10;;9;1517500;10;;10;10;;9;3058;2;0;1;0;0;0;Nuclear;Material durable;Bajo
TQRMNORXUHMKLSCDEIIAD00811926;2024;3;1;1;1;S;32;39;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;7500000;10;;10;10;;10;7500000;10;;10;10;;10;56;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNORWTHMNLQCDEHJGH00811045;2024;3;1;1;40;S;23;497;1;;2;2;;4;2;2;1;;1;2;1;3;1;1;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1;4;609000;3;4;4;3;;4;121800;1;2;2;1;;2;485;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOQPWHKOLQCDEHJGH00869120;2024;3;1;1;40;S;23;197;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;3;0;3;1650000;8;9;9;8;;9;550000;8;8;9;7;;9;196;2;0;1;3;0;0;Nuclear;Material durable;Bajo
TQRMNOQTRHMMLRCDEHJGH00811047;2024;3;1;1;40;S;23;239;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;1;1;1;1;2;0;4;;1;;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;3371000;10;10;10;10;;10;561833,33;8;8;9;8;;9;234;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOQSVHJMLQCDEHJGH00863417;2024;3;1;1;40;S;23;429;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;7;1;6;2470000;10;10;10;10;;10;352857,14;5;6;7;5;;7;437;3;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNORTWHKMMLCDEHJGH00869121;2024;3;1;1;40;S;23;362;1;;3;1;;4;2;1;1;;1;2;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;;2;;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;280000;1;1;1;1;;2;280000;4;4;6;4;;6;359;1;0;97;0;0;0;Extendido;Material durable;Bajo
TQRMNOPTQHJMLQCDEIJAH00862966;2024;3;1;1;1;S;33;2241;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;500000;3;;2;2;;2;125000;1;;1;1;;2;3511;2;0;3;4;0;0;Nuclear;Material durable;Bajo
TQRMNOQQXHMMLLCDEIJAH00812372;2024;3;1;1;1;S;33;2158;1;;3;1;;1;2;1;1;;1;1;1;1;1;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;820000;5;;5;5;;5;410000;6;;6;6;;7;3790;2;3;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQYPHKMKMCDEHJGH00869197;2024;3;1;1;40;S;23;298;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;1750000;9;9;9;8;;9;875000;9;9;10;9;;10;310;1;2;98;0;0;0;Nuclear;Material durable;Bajo
